,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
1431,5/27/1984,4/19/1984,,1,Broadway,Original Production Production,,,Unknown,Shirley MacLaine on Broadway,, Gershwin Theatre,"         Gershwin Theatre (New York, NY) 222 West 51st St. "
1432,10/13/1985,5/2/1984,,1,Broadway,Original Production Production,,,Open Run,Sunday in the Park with George,Musical, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
1433,5/20/1984,5/17/1984,, ,Broadway,Original Production Production,,,Unknown,The Babe,, Princess Theatre,"         Princess Theatre (New York, NY) 200 W. 48th St. "
1434,5/6/1984,4/12/1984,, ,Broadway,Original Production Production,,,Unknown,The Golden Age,Play, Jack Lawrence Theatre,"         Jack Lawrence Theatre (New York, NY) 359 W. 48th St. "
1435,4/15/1984,4/5/1984,,1,Broadway,Original Production Production,,,Open Run,The Human Comedy,Musical, Royale Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
1436,5/12/1985,1/5/1984,, ,Broadway,Original Production Production,,,Unknown,The Real Thing,Play, Plymouth Theatre,"         Plymouth Theatre (New York, NY) 236 W. 45th St. "
1437,8/4/1984,2/9/1984,,1,Broadway,Original Production Production,,,Open Run,The Rink,Musical, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
1438,11/18/1984,11/11/1984,,1,Broadway,Revival Production,,,Open Run,The Three Musketeers,Operetta, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1439,11/18/1984,11/11/1984,,,Broadway,Revival Production,,,Unknown,The Three Musketeers,Operetta,,
1440,6/3/1984,5/24/1984,,1,Broadway,Revival Production,,,Open Run,The Wiz,Musical, Lunt-Fontanne Theatre,"         Lunt-Fontanne Theatre (New York, NY) 205 West 46th St. "
1441,3/10/1985,10/24/1984,,,Broadway,Original Production Production,,,Unknown,Whoopi Goldberg,, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
1442,2/26/1984,3/31/1983,,,Broadway,Original Production Production,,,Unknown,"'night, Mother",Play, John Golden Theatre,"         John Golden Theatre (New York, NY) 252 West 45th St. "
1443,6/12/1983,2/3/1983,,,Broadway,Original Production Production,,,Unknown,A View From the Bridge,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
1444,5/15/1983,4/13/1983,,,Broadway,Original Production Production,,,Unknown,All's Well that Ends Well,Play, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
1445,12/4/1983,11/10/1983,11/1/1983,1,Broadway,Original Production Production,,,Open Run,Amen Corner,Musical, Nederlander Theatre,"         Nederlander Theatre (New York, NY) 208 W. 41st St. "
1446,2/4/1984,10/27/1983,,,Broadway,Revival Production,,,Unknown,American Buffalo,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
1447,3/13/1983,1/22/1983,,,Broadway,Original Production Production,,,Unknown,Angels Fall,Play, Longacre Theatre,"         Longacre Theatre (New York, NY) 220 West 48th Street "
1448,3/26/1983,3/14/1983,,1,Broadway,Original Production Production,,,Unknown,Aznavour,Musical, Lunt-Fontanne Theatre,"         Lunt-Fontanne Theatre (New York, NY) 205 West 46th St. "
1449,7/1/1984,12/4/1983,11/8/1983,1,Broadway,Original Production Production,,,Open Run,Baby,Musical, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. "
1450,5/11/1986,3/27/1983,,1,Broadway,Original Production Production,,,Open Run,Brighton Beach Memoirs,Play, 3/22/1983 - 6/22/1983    Alvin Theatre,          
1451,11/9/1983,11/9/1983,11/2/1983, ,Broadway,Original Production Production,,,Unknown,Brothers,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. "
1452,9/24/1983,8/12/1983,11/2/1983,1,Broadway,Original Production Production,,,Open Run,Chaplin,, Music Center Pavilion,"         Music Center Pavilion (Los Angeles, CA) Los Angeles, CA "
1453,5/11/1983,5/11/1983,,1,Broadway,Original Production Production,,,Open Run,Dance a Little Closer,Musical, Minskoff Theatre,"         Minskoff Theatre (New York, NY) 200 W. 45th St. "
1454,2/19/1984,11/21/1983,11/3/1983,1,Broadway,Original Production Production,,,Open Run,Doonesbury,Musical, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. "
1455,10/29/1983,9/27/1983,, ,Broadway,Original Production Production,,,Unknown,Edmund Kean,Play, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. "
1456,2/5/1984,12/7/1983,11/18/1983, ,Broadway,Revival Production,,,Unknown,Heartbreak House,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1457,6/11/1983,3/30/1983,, ,Broadway,Original Production Production,,,Unknown,K2,Play, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. "
1458,11/15/1987,8/21/1983,,1,Broadway,Original Production Production,,,Open Run,La Cage aux Folles,Musical, Palace Theatre,"         Palace Theatre (Broadway) (New York, NY) 1564 Broadway "
1459,11/15/1987,11/17/1983,,1,Broadway,Original Production Production,,,Unknown,La Tragédie de Carmen,Musical, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway "
1460,8/28/1983,7/24/1983,,1,Broadway,Revival Production,,,Open Run,Mame,Musical, Gershwin Theatre,"         Gershwin Theatre (New York, NY) 222 West 51st St. "
1461,4/17/1983,3/9/1983,, ,Broadway,Original Production Production,,,Unknown,Marcel Marceau on Broadway,, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. "
1462,12/3/1983,11/20/1983,,1,Broadway,Original Production Production,,,Open Run,Marilyn,Musical, Minskoff Theatre,"         Minskoff Theatre (New York, NY) 200 W. 45th St. "
1463,8/7/1983,2/13/1983,,1,Broadway,Original Production Production,,,Open Run,Merlin,Musical, Mark Hellinger Theatre,"         Mark Hellinger Theatre (New York, NY) 237 West 51st St. "
1464,2/22/1983,2/22/1983,, ,Broadway,Original Production Production,,,Unknown,Moose Murders,Play, Eugene O'Neill Theatre,"         Eugene O'Neill Theatre (New York, NY) 230 West 49th St. "
1465,3/3/1985,5/1/1983,,1,Broadway,Original Production Production,,,Open Run,My One and Only,Musical, St. James Theatre,"         St. James Theatre (Broadway) (New York, NY) 246 West 44th St. "
1466,4/6/1985,12/11/1983,, ,Broadway,Original Production Production,,,Unknown,Noises Off,, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. "
1467,5/20/1984,3/6/1983,,1,Broadway,Revival Production,,,Open Run,On Your Toes,Musical, Virginia Theatre,"         Virginia Theatre (New York, NY) 245 W. 52nd St. "
1468,5/2/1983,5/2/1983,, ,Broadway,Original Production Production,,,Unknown,Parade of Stars Playing the Palace,, Palace Theatre,"         Palace Theatre (Broadway) (New York, NY) 1564 Broadway "
1469,8/8/1983,5/15/1983,, ,Broadway,Original Production Production,,,Unknown,Passion,Play, Longacre Theatre,"         Longacre Theatre (New York, NY) 220 West 48th Street "
1470,12/17/1983,12/14/1983,,1,Broadway,Original Production Production,,,Limited Run,Peg,, Lunt-Fontanne Theatre,"         Lunt-Fontanne Theatre (New York, NY) 205 West 46th St. "
1471,3/27/1983,1/6/1983,, ,Broadway,Original Production Production,,,Unknown,Plenty,Play, Plymouth Theatre,"         Plymouth Theatre (New York, NY) 236 W. 45th St. "
1472,5/15/1983,4/7/1983,,,Broadway,Revival Production,,,Limited Run,Porgy and Bess,Musical, Radio City Music Hall,"         Radio City Music Hall (New York, NY) 1260 6th Avenue at 50th Street "
1473,7/17/1983,5/8/1983,, ,Broadway,Revival Production,,,Unknown,Private Lives,Play, Lunt-Fontanne Theatre,"         Lunt-Fontanne Theatre (New York, NY) 205 West 46th St. "
1474,6/26/1983,4/24/1983,,1,Broadway,Revival Production,,,Limited Run,Show Boat,Musical, Uris Theatre,"         Uris Theatre (New York, NY) 222 W. 51st St. "
1475,4/17/1983,3/7/1983,, ,Broadway,Original Production Production,,,Unknown,Slab Boys,Play, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 359 West 48th St. "
1476,4/20/1983,4/20/1983,, ,Broadway,Original Production Production,,,Unknown,Teaneck Tanzi: The Venus Flytrap,Play, Nederlander Theatre,"         Nederlander Theatre (New York, NY) 208 W. 41st St. "
1477,11/6/1983,5/5/1983,,,Broadway,Revival Production,,,Unknown,The Caine Mutiny Court-Martial,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1478,9/18/1983,8/22/1983,, ,Broadway,Revival Production,,,Unknown,The Corn Is Green,Play, Lunt-Fontanne Theatre,"         Lunt-Fontanne Theatre (New York, NY) 205 West 46th St. "
1479,6/12/1983,5/10/1983,, ,Broadway,Original Production Production,,,Unknown,The Flying Karamazov Brothers,, Ritz Theatre,"         Ritz Theatre (New York, NY) 219 W. 48th St. "
1480,2/19/1984,12/1/1983,11/24/1983,,Broadway,Revival Production,,,Unknown,The Glass Menagerie,Play, Eugene O'Neill Theatre,"         Eugene O'Neill Theatre (New York, NY) 230 West 49th St. "
1481,6/19/1983,6/19/1983,, ,Broadway,Original Production Production,,,Unknown,The Guys in the Truck,Play, New Apollo Theatre,"         New Apollo Theatre (New York, NY) 223 W. 42nd St. "
1482,4/17/1983,4/5/1983,, ,Broadway,Original Production Production,,,Unknown,The Man Who Had Three Arms,Play, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
1483,3/27/1983,1/27/1983,, ,Broadway,Revival Production,,,Unknown,The Misanthrope,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1484,5/2/1983,5/2/1983,,,Broadway,Revival Production,,,Unknown,The Ritz,Play, Xenon,"         Xenon (New York, NY) 124 W. 43rd St. "
1485,8/11/1985,12/21/1983,11/16/1983,1,Broadway,Original Production Production,,,Open Run,The Tap Dance Kid,Musical, Broadhurst Theatre,"         Minskoff Theatre (New York, NY) 200 W. 45th St. "
1486,4/28/1983,4/28/1983,, ,Broadway,Original Production Production,,,Unknown,Total Abandon,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
1487,1/1/1984,4/4/1983,, ,Broadway,Revival Production,,,Unknown,You Can't Take It With You,Play, Plymouth Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
1488,9/2/1984,10/16/1983,,1,Broadway,Revival Production,,,Open Run,Zorba,Musical, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1489,2/26/1983,5/4/1982,,,Broadway,Original Production Production,,,Unknown,"""MASTER HAROLD""...and the boys",Play, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
1490,2/27/1983,12/7/1982,11/24/1982,,Broadway,Original Production Production,,,Unknown,84 Charing Cross Road,Play, Nederlander Theatre,"         Nederlander Theatre (New York, NY) 208 W. 41st St. "
1491,9/26/1982,9/23/1982,,1,Broadway,Original Production Production,,,Open Run,A Doll's Life,Musical, Mark Hellinger Theatre,"         Mark Hellinger Theatre (New York, NY) 237 West 51st St. "
1492,12/26/1982,12/15/1982,11/26/1982,,Broadway,Original Production Production,,,Unknown,A Little Family Business,Play, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
1493,9/4/1983,3/30/1982,,,Broadway,Original Production Production,,,Open Run,Agnes of God,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. "
1494,1/9/1983,12/23/1982,,1,Broadway,Revival Production,,,Open Run,Alice in Wonderland,, Virginia Theatre,"         Virginia Theatre (New York, NY) 245 W. 52nd St. "
1495,12/19/1982,12/16/1982,,,Broadway,Original Production Production,,,Unknown,Almost an Eagle,Play, Longacre Theatre,"         Longacre Theatre (New York, NY) 220 West 48th Street "
1496,6/13/1982,5/26/1982,, ,Broadway,Original Production Production,,,Unknown,Beyond Therapy,Play, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. "
1497,6/13/1982,6/2/1982,,1,Broadway,Original Production Production,,,Open Run,Blues in the Night,Revue, Rialto Theatre,"         Rialto Theatre (New York, NY) 1481 Broadway "
1498,9/10/2000,10/7/1982,,1,Broadway,Original Production Production,,,Open Run,Cats,Musical, Winter Garden Theatre,"         Winter Garden Theatre (Broadway) (New York, NY) 1634 Broadway (At W. 50th St.) "
1499,6/23/1982,6/23/1982,,1,Broadway,Original Production Production,,,Open Run,Cleavage,Musical, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 137 W. 48th St. "
1500,3/20/1982,2/9/1982,,1,Broadway,Original Production Production,,,Limited Run,Colette,, Fifth Avenue Theatre,"         Auditorium Theatre (Rochester, NY) 875 East Main Street Rochester, NY 14604 "
1501,4/4/1982,2/18/1982,, ,Broadway,Original Production Production,,,Unknown,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",Play, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
1502,5/30/1982,5/27/1982,,1,Broadway,Original Production Production,,,Open Run,Do Black Patent Leather Shoes Really Reflect Up?,Musical, Alvin Theatre,"         Alvin Theatre (New York, NY) 250 W. 52nd St. "
1503,,9/28/1982,, ,Broadway,Original Production Production,,,Unknown,Edith Stein,, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 359 West 48th St. "
1504,5/23/1982,3/28/1982,, ,Broadway,Original Production Production,,,Unknown,Eminent Domain,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1505,5/15/1983,11/11/1982,11/2/1982,1,Broadway,Original Production Production,,,Open Run,Foxfire,, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. "
1506,10/21/1982,10/21/1982,,,Broadway,Original Production Production,,,Unknown,Georgia Brown and Friends,, Nederlander Theatre,"         Nederlander Theatre (New York, NY) 208 W. 41st St. "
1507,10/2/1982,8/30/1982,, ,Broadway,Revival Production,,,Unknown,Ghosts,Play, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. "
1508,1/30/1983,10/13/1982,, ,Broadway,Original Production Production,,,Unknown,Good,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
1509,12/12/1982,12/8/1982,,1,Broadway,Original Production Production,,,Unknown,Herman Van Veen: All of Him,, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
1510,5/16/1982,5/7/1982,,1,Broadway,Original Production Production,,,Open Run,Is there life after high school?,Musical, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. "
1511,9/4/1983,1/27/1982,,1,Broadway,Original Production Production,,,Open Run,Joseph and the Amazing Technicolor Dreamcoat,Musical, Royale Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
1512,9/4/1983,1/13/1982,,1,Broadway,Revival Production,,,Limited Run,Keystone,Musical, McCarter Theatre [Mainstage],"         McCarter Theatre [Mainstage] (Princeton, NJ) Princeton, NJ "
1513,3/21/1982,3/21/1982,,1,Broadway,Revival Production,,,Open Run,Little Johnny Jones,Musical, Alvin Theatre,"         Alvin Theatre (New York, NY) 250 W. 52nd St. "
1514,2/21/1982,1/21/1982,,1,Broadway,Revival Production,,,Open Run,Little Me,Musical, Eugene O'Neill Theatre,"         Eugene O'Neill Theatre (New York, NY) 230 West 49th St. "
1515,2/14/1982,1/28/1982,,,Broadway,Revival Production,,,Limited Run,Macbeth,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1516,6/27/1982,5/2/1982,,,Broadway,Revival Production,,,Unknown,Medea,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. "
1517,12/18/1982,12/14/1982,, ,Broadway,Original Production Production,,,Unknown,Monday After the Miracle,Play, Eugene O'Neill Theatre,"         Eugene O'Neill Theatre (New York, NY) 230 West 49th St. "
1518,2/4/1984,5/9/1982,,1,Broadway,Original Production Production,,,Open Run,Nine,Musical, 46th Street Theatre,"         46th Street Theatre (New York, NY) 226 W.46th St. "
1519,5/23/1982,2/3/1982,, ,Broadway,Revival Production,,,Unknown,Othello,Play, Winter Garden Theatre,"         Winter Garden Theatre (Broadway) (New York, NY) 1634 Broadway (At W. 50th St.) "
1520,5/23/1982,6/27/1982,,1,Broadway,Original Production Production,,,Unknown,Play Me a Country Song,Musical, Virginia Theatre,"         Virginia Theatre (New York, NY) 245 W. 52nd St. "
1521,1/2/1983,7/15/1982,, ,Broadway,Revival Production,,,Unknown,Present Laughter,Play, Circle in the Square,"         Circle in the Square (Broadway) (New York, NY) 1633 Broadway at 50th St. "
1522,6/18/1983,2/4/1982,,1,Broadway,Original Production Production,,,Open Run,Pump Boys and Dinettes,Musical, Princess Theatre,"         Princess Theatre (New York, NY) 104 W. 39th St. "
1523,10/31/1982,10/24/1982,,1,Broadway,Original Production Production,,,Open Run,"Rock 'N' Roll! The First 5,000 Years",Revue, St. James Theatre,"         St. James Theatre (Broadway) (New York, NY) 246 West 44th St. "
1524,7/11/1982,7/8/1982,,1,Broadway,Original Production Production,,,Open Run,Seven Brides for Seven Brothers,Musical, Alvin Theatre,"         Alvin Theatre (New York, NY) 250 W. 52nd St. "
